Gene stable ID,Gene name,UniProtKB/Swiss-Prot ID
ENSMUSG00000004885,Crabp2,P22935
ENSMUSG00000078440,Dohh,Q99LN9
ENSMUSG00000078440,Dohh,
ENSMUSG00000078440,Dohh,
ENSMUSG00000078440,Dohh,
ENSMUSG00000004891,Nes,Q6P5H2
ENSMUSG00000004891,Nes,Q6P5H2
ENSMUSG00000006675,P4htm,Q8BG58
ENSMUSG00000006675,P4htm,
ENSMUSG00000006675,P4htm,
ENSMUSG00000020623,Map2k6,P70236
ENSMUSG00000020623,Map2k6,
ENSMUSG00000004897,Hdgf,P51859
ENSMUSG00000004897,Hdgf,
ENSMUSG00000004897,Hdgf,
ENSMUSG00000004897,Hdgf,
ENSMUSG00000031557,Plekha2,Q9ERS5
ENSMUSG00000064145,Arih2,Q9Z1K6
ENSMUSG00000031557,Plekha2,Q9ERS5
ENSMUSG00000031557,Plekha2,
ENSMUSG00000064145,Arih2,
ENSMUSG00000064145,Arih2,
ENSMUSG00000031557,Plekha2,
ENSMUSG00000064145,Arih2,
ENSMUSG00000064145,Arih2,
ENSMUSG00000056394,Lig1,
ENSMUSG00000056394,Lig1,
ENSMUSG00000064145,Arih2,
ENSMUSG00000038279,Nop2,
ENSMUSG00000040928,S100pbp,Q9D5K4
ENSMUSG00000038279,Nop2,
ENSMUSG00000056394,Lig1,
ENSMUSG00000000567,Sox9,Q04887
ENSMUSG00000056394,Lig1,
ENSMUSG00000040928,S100pbp,Q9D5K4
ENSMUSG00000040928,S100pbp,Q9D5K4
ENSMUSG00000040928,S100pbp,Q9D5K4
ENSMUSG00000032602,Slc25a20,Q9Z2Z6
ENSMUSG00000027932,Slc27a3,
ENSMUSG00000022408,Fam83f,
ENSMUSG00000027932,Slc27a3,
ENSMUSG00000040928,S100pbp,
ENSMUSG00000040928,S100pbp,
ENSMUSG00000062116,Zfp954,
ENSMUSG00000040928,S100pbp,Q9D5K4
ENSMUSG00000022244,Amacr,O09174
ENSMUSG00000055053,Nfic,P70255
ENSMUSG00000065954,Tacc1,Q6Y685
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000028811,Yars1,Q91WQ3
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000015120,Ube2i,
ENSMUSG00000065954,Tacc1,
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000028811,Yars1,
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000065954,Tacc1,
ENSMUSG00000015120,Ube2i,
ENSMUSG00000041420,Meis3,
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000055053,Nfic,P70255
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000015120,Ube2i,
ENSMUSG00000015120,Ube2i,
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000065954,Tacc1,
ENSMUSG00000055053,Nfic,P70255
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000065954,Tacc1,
ENSMUSG00000055053,Nfic,
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000055053,Nfic,P70255
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000055053,Nfic,
ENSMUSG00000065954,Tacc1,
ENSMUSG00000065954,Tacc1,
ENSMUSG00000015120,Ube2i,
ENSMUSG00000015120,Ube2i,
ENSMUSG00000041420,Meis3,
ENSMUSG00000065954,Tacc1,
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000015120,Ube2i,
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000015120,Ube2i,
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000015120,Ube2i,
ENSMUSG00000015120,Ube2i,
ENSMUSG00000015120,Ube2i,
ENSMUSG00000015120,Ube2i,
ENSMUSG00000015120,Ube2i,
ENSMUSG00000057666,Gapdh,
ENSMUSG00000015120,Ube2i,P63280
ENSMUSG00000015120,Ube2i,
ENSMUSG00000015120,Ube2i,
ENSMUSG00000057666,Gapdh,P16858
ENSMUSG00000057666,Gapdh,P16858
ENSMUSG00000057666,Gapdh,
ENSMUSG00000057666,Gapdh,
ENSMUSG00000011306,Sugp1,Q8CH02
ENSMUSG00000057666,Gapdh,
ENSMUSG00000050390,Nhsl3,A2A7S8
ENSMUSG00000050390,Nhsl3,A2A7S8
ENSMUSG00000039943,Plcb4,
ENSMUSG00000050390,Nhsl3,A2A7S8
ENSMUSG00000047497,Adamts12,Q811B3
ENSMUSG00000050390,Nhsl3,
ENSMUSG00000050390,Nhsl3,
ENSMUSG00000022241,Tars1,
ENSMUSG00000023150,Ivns1abp,Q920Q8
ENSMUSG00000041420,Meis3,P97368
ENSMUSG00000041654,Slc39a11,Q8BWY7
ENSMUSG00000041654,Slc39a11,Q8BWY7
ENSMUSG00000023150,Ivns1abp,Q920Q8
ENSMUSG00000039943,Plcb4,
ENSMUSG00000041654,Slc39a11,
ENSMUSG00000023150,Ivns1abp,Q920Q8
ENSMUSG00000041654,Slc39a11,Q8BWY7
ENSMUSG00000023150,Ivns1abp,Q920Q8
ENSMUSG00000041654,Slc39a11,
ENSMUSG00000023150,Ivns1abp,
ENSMUSG00000041654,Slc39a11,
ENSMUSG00000027933,Ints3,Q7TPD0
ENSMUSG00000041654,Slc39a11,
ENSMUSG00000022241,Tars1,Q9D0R2
ENSMUSG00000027933,Ints3,Q7TPD0
ENSMUSG00000041420,Meis3,P97368
ENSMUSG00000039943,Plcb4,
ENSMUSG00000041420,Meis3,
ENSMUSG00000057236,Rbbp4,Q60972
ENSMUSG00000041420,Meis3,
ENSMUSG00000057236,Rbbp4,
ENSMUSG00000027933,Ints3,
ENSMUSG00000039943,Plcb4,
ENSMUSG00000039943,Plcb4,
ENSMUSG00000040888,Gfer,P56213
ENSMUSG00000040888,Gfer,
ENSMUSG00000040888,Gfer,P56213
ENSMUSG00000040888,Gfer,P56213
ENSMUSG00000040888,Gfer,
ENSMUSG00000040888,Gfer,
ENSMUSG00000057572,Zbtb8os,
ENSMUSG00000059895,Ptp4a3,Q9D658
ENSMUSG00000057572,Zbtb8os,Q505B7
ENSMUSG00000059895,Ptp4a3,
ENSMUSG00000057572,Zbtb8os,
ENSMUSG00000059895,Ptp4a3,
ENSMUSG00000059895,Ptp4a3,Q9D658
ENSMUSG00000057572,Zbtb8os,
ENSMUSG00000059895,Ptp4a3,Q9D658
ENSMUSG00000059895,Ptp4a3,
ENSMUSG00000052748,Swt1,Q9DBQ9
ENSMUSG00000059895,Ptp4a3,
ENSMUSG00000027931,Npr1,P18293
ENSMUSG00000052748,Swt1,Q9DBQ9
ENSMUSG00000059895,Ptp4a3,Q9D658
ENSMUSG00000052748,Swt1,
ENSMUSG00000052748,Swt1,
ENSMUSG00000028807,Zbtb8a,Q9CWH1
ENSMUSG00000036120,Rfxank,Q9Z205
ENSMUSG00000027931,Npr1,
ENSMUSG00000006019,Dhx34,
ENSMUSG00000006019,Dhx34,
ENSMUSG00000028214,Gem,P55041
ENSMUSG00000028214,Gem,P55041
ENSMUSG00000006019,Dhx34,
ENSMUSG00000036120,Rfxank,Q9Z205
ENSMUSG00000006019,Dhx34,
ENSMUSG00000006019,Dhx34,
ENSMUSG00000071078,Nr2c2ap,
ENSMUSG00000071078,Nr2c2ap,Q3TV70
ENSMUSG00000020238,Ncln,Q8VCM8
ENSMUSG00000020238,Ncln,
ENSMUSG00000038252,Ncapd2,
ENSMUSG00000019528,Gyg1,
ENSMUSG00000019528,Gyg1,Q9R062
ENSMUSG00000020238,Ncln,
ENSMUSG00000091811,Inafm1,
ENSMUSG00000019528,Gyg1,
ENSMUSG00000040712,Camta2,
ENSMUSG00000002345,Borcs8,Q9D6Y4
ENSMUSG00000002345,Borcs8,
ENSMUSG00000002345,Borcs8,
ENSMUSG00000002345,Borcs8,
ENSMUSG00000038252,Ncapd2,
ENSMUSG00000038252,Ncapd2,
ENSMUSG00000028217,Cdh17,Q9R100
ENSMUSG00000028217,Cdh17,
ENSMUSG00000053286,Trmt1l,
ENSMUSG00000030335,Mrpl51,Q9CPY1
ENSMUSG00000046667,Rbm12b1,Q80YR9
ENSMUSG00000046667,Rbm12b1,Q80YR9
ENSMUSG00000053286,Trmt1l,
ENSMUSG00000034781,Gna11,P21278
ENSMUSG00000026484,Rnf2,
ENSMUSG00000041375,Ccdc9,
ENSMUSG00000041375,Ccdc9,Q8VC31
ENSMUSG00000041375,Ccdc9,
ENSMUSG00000026484,Rnf2,Q9CQJ4
ENSMUSG00000030337,Vamp1,Q62442
ENSMUSG00000026484,Rnf2,Q9CQJ4
ENSMUSG00000015468,Notch4,P31695
ENSMUSG00000026484,Rnf2,
ENSMUSG00000041375,Ccdc9,
ENSMUSG00000030337,Vamp1,Q62442
ENSMUSG00000041375,Ccdc9,
ENSMUSG00000030337,Vamp1,
ENSMUSG00000030337,Vamp1,
ENSMUSG00000026484,Rnf2,
ENSMUSG00000015468,Notch4,
ENSMUSG00000041375,Ccdc9,
ENSMUSG00000054452,Tle5,P63002
ENSMUSG00000041375,Ccdc9,
ENSMUSG00000038213,Tapbpl,Q8VD31
ENSMUSG00000028218,Cibar1,
ENSMUSG00000015468,Notch4,
ENSMUSG00000041375,Ccdc9,
ENSMUSG00000015468,Notch4,
ENSMUSG00000028218,Cibar1,
ENSMUSG00000054452,Tle5,
ENSMUSG00000028218,Cibar1,
ENSMUSG00000002083,Bbc3,
ENSMUSG00000028218,Cibar1,
ENSMUSG00000028218,Cibar1,
ENSMUSG00000002083,Bbc3,Q99ML1
ENSMUSG00000002083,Bbc3,
ENSMUSG00000027663,Zmat3,
ENSMUSG00000027663,Zmat3,
ENSMUSG00000020032,Nuak1,Q641K5
ENSMUSG00000020032,Nuak1,
ENSMUSG00000034786,Gpsm3,Q3U1Z5
ENSMUSG00000034786,Gpsm3,
ENSMUSG00000034786,Gpsm3,
ENSMUSG00000046841,Ckap4,Q8BMK4
ENSMUSG00000006676,Usp19,Q3UJD6
ENSMUSG00000006676,Usp19,
ENSMUSG00000026420,Il24,
ENSMUSG00000026420,Il24,
ENSMUSG00000026420,Il24,
ENSMUSG00000026420,Il24,
ENSMUSG00000006676,Usp19,
ENSMUSG00000006676,Usp19,Q3UJD6
ENSMUSG00000020034,Tcp11l2,Q8K1H7
ENSMUSG00000025439,Clns1a,
ENSMUSG00000006676,Usp19,
ENSMUSG00000006676,Usp19,
ENSMUSG00000036817,Sun1,Q9D666
ENSMUSG00000036817,Sun1,Q9D666
ENSMUSG00000030339,Ltbr,P50284
ENSMUSG00000036817,Sun1,Q9D666
ENSMUSG00000006676,Usp19,
ENSMUSG00000006676,Usp19,
ENSMUSG00000036817,Sun1,
ENSMUSG00000036817,Sun1,
ENSMUSG00000027274,Mkks,Q9JI70
ENSMUSG00000036817,Sun1,
ENSMUSG00000036817,Sun1,Q9D666
ENSMUSG00000006676,Usp19,
ENSMUSG00000027274,Mkks,Q9JI70
ENSMUSG00000036817,Sun1,
ENSMUSG00000036817,Sun1,
ENSMUSG00000034673,Pbx2,
ENSMUSG00000036817,Sun1,Q9D666
ENSMUSG00000036817,Sun1,
ENSMUSG00000036817,Sun1,
ENSMUSG00000036817,Sun1,
ENSMUSG00000036817,Sun1,
ENSMUSG00000036817,Sun1,
ENSMUSG00000034673,Pbx2,O35984
ENSMUSG00000034673,Pbx2,
ENSMUSG00000034673,Pbx2,
ENSMUSG00000034453,Polr3b,P59470
ENSMUSG00000027665,Pik3ca,P42337
ENSMUSG00000034453,Polr3b,
ENSMUSG00000027665,Pik3ca,P42337
ENSMUSG00000027665,Pik3ca,
ENSMUSG00000030340,Scnn1a,
ENSMUSG00000030340,Scnn1a,
ENSMUSG00000030340,Scnn1a,
ENSMUSG00000025858,Get4,Q9D1H7
ENSMUSG00000030340,Scnn1a,
ENSMUSG00000025858,Get4,
ENSMUSG00000030340,Scnn1a,Q61180
ENSMUSG00000027667,Zfp639,Q99KZ6
ENSMUSG00000030340,Scnn1a,
ENSMUSG00000027667,Zfp639,Q99KZ6
ENSMUSG00000025858,Get4,
ENSMUSG00000030340,Scnn1a,
ENSMUSG00000027667,Zfp639,
ENSMUSG00000025858,Get4,Q9D1H7
ENSMUSG00000027667,Zfp639,
ENSMUSG00000030341,Tnfrsf1a,
ENSMUSG00000027667,Zfp639,Q99KZ6
ENSMUSG00000027667,Zfp639,
ENSMUSG00000028760,Eif4g3,
ENSMUSG00000030341,Tnfrsf1a,P25118
ENSMUSG00000030341,Tnfrsf1a,
ENSMUSG00000030341,Tnfrsf1a,
ENSMUSG00000028760,Eif4g3,
ENSMUSG00000056413,Adap1,
ENSMUSG00000038167,Plekhg6,Q8R0J1
ENSMUSG00000028760,Eif4g3,
ENSMUSG00000045438,Cox19,Q8K0C8
ENSMUSG00000026930,Gpsm1,Q6IR34
ENSMUSG00000030342,Cd9,P40240
ENSMUSG00000044921,Rassf9,Q8K342
ENSMUSG00000044921,Rassf9,
ENSMUSG00000026930,Gpsm1,Q6IR34
ENSMUSG00000045438,Cox19,
ENSMUSG00000045438,Cox19,
ENSMUSG00000026930,Gpsm1,Q6IR34
ENSMUSG00000027668,Mfn1,Q811U4
ENSMUSG00000026930,Gpsm1,
ENSMUSG00000027668,Mfn1,
ENSMUSG00000027668,Mfn1,
ENSMUSG00000027668,Mfn1,Q811U4
ENSMUSG00000026930,Gpsm1,
ENSMUSG00000026930,Gpsm1,
ENSMUSG00000027668,Mfn1,
ENSMUSG00000033940,Brk1,Q91VR8
ENSMUSG00000015478,Rnf5,O35445
ENSMUSG00000053553,Chlsn,Q9CXL3
ENSMUSG00000053553,Chlsn,
ENSMUSG00000044197,Gpr146,
ENSMUSG00000031907,Zfp90,
ENSMUSG00000044197,Gpr146,Q99LE2
ENSMUSG00000056952,Tatdn2,
ENSMUSG00000044197,Gpr146,Q99LE2
ENSMUSG00000025968,Ndufs1,Q91VD9
ENSMUSG00000044197,Gpr146,
ENSMUSG00000031907,Zfp90,Q61967
ENSMUSG00000056952,Tatdn2,
ENSMUSG00000031907,Zfp90,
ENSMUSG00000025968,Ndufs1,
ENSMUSG00000056952,Tatdn2,
ENSMUSG00000056952,Tatdn2,
ENSMUSG00000031907,Zfp90,Q61967
ENSMUSG00000056952,Tatdn2,
ENSMUSG00000025968,Ndufs1,Q91VD9
ENSMUSG00000025968,Ndufs1,
ENSMUSG00000044350,Lacc1,Q8BZT9
ENSMUSG00000034254,Agpat1,
ENSMUSG00000025968,Ndufs1,
ENSMUSG00000044350,Lacc1,
ENSMUSG00000025968,Ndufs1,
ENSMUSG00000034254,Agpat1,
ENSMUSG00000025968,Ndufs1,
ENSMUSG00000025968,Ndufs1,
ENSMUSG00000034254,Agpat1,
ENSMUSG00000034795,Ccdc122,Q8BVN0
ENSMUSG00000034795,Ccdc122,
ENSMUSG00000034254,Agpat1,
ENSMUSG00000034795,Ccdc122,
ENSMUSG00000034254,Agpat1,
ENSMUSG00000034254,Agpat1,
ENSMUSG00000053581,Zfand2a,Q9JII7
ENSMUSG00000034254,Agpat1,
ENSMUSG00000053581,Zfand2a,Q9JII7
ENSMUSG00000025967,Eef1b2,O70251
ENSMUSG00000053581,Zfand2a,
ENSMUSG00000063229,Ldha,
ENSMUSG00000061048,Cdh3,P10287
ENSMUSG00000025967,Eef1b2,
ENSMUSG00000025967,Eef1b2,
ENSMUSG00000025967,Eef1b2,
ENSMUSG00000025967,Eef1b2,
ENSMUSG00000025967,Eef1b2,
ENSMUSG00000025967,Eef1b2,
ENSMUSG00000040712,Camta2,Q80Y50
ENSMUSG00000063229,Ldha,P06151
ENSMUSG00000029993,Nfu1,
ENSMUSG00000063229,Ldha,
ENSMUSG00000063229,Ldha,
ENSMUSG00000063229,Ldha,
ENSMUSG00000029993,Nfu1,
ENSMUSG00000063229,Ldha,
ENSMUSG00000040712,Camta2,
ENSMUSG00000063229,Ldha,
ENSMUSG00000022602,Arc,Q9WV31
ENSMUSG00000000303,Cdh1,
ENSMUSG00000063229,Ldha,
ENSMUSG00000029993,Nfu1,Q9QZ23
ENSMUSG00000063229,Ldha,
ENSMUSG00000022602,Arc,Q9WV31
ENSMUSG00000029993,Nfu1,
ENSMUSG00000040712,Camta2,Q80Y50
ENSMUSG00000040712,Camta2,Q80Y50
ENSMUSG00000063229,Ldha,
ENSMUSG00000040712,Camta2,Q80Y50
ENSMUSG00000046380,Jrk,Q60976
ENSMUSG00000063229,Ldha,P06151
ENSMUSG00000040712,Camta2,
ENSMUSG00000063229,Ldha,
ENSMUSG00000063229,Ldha,
ENSMUSG00000056665,Them6,Q80ZW2
ENSMUSG00000029992,Gfpt1,
ENSMUSG00000029554,Mad1l1,Q9WTX8
ENSMUSG00000022594,Lynx1,P0DP60
ENSMUSG00000029554,Mad1l1,Q9WTX8
ENSMUSG00000040865,Ino80d,Q66JY2
ENSMUSG00000022594,Lynx1,
ENSMUSG00000075225,Ccdc162,Q0VG85
ENSMUSG00000040865,Ino80d,Q66JY2
ENSMUSG00000075225,Ccdc162,
ENSMUSG00000040865,Ino80d,Q66JY2
ENSMUSG00000041949,Tango6,Q8C3S2
ENSMUSG00000040865,Ino80d,Q66JY2
ENSMUSG00000040865,Ino80d,
ENSMUSG00000041949,Tango6,
ENSMUSG00000075225,Ccdc162,
ENSMUSG00000044042,Fmn1,Q05860
ENSMUSG00000044042,Fmn1,
ENSMUSG00000023186,Vwa5a,Q99KC8
ENSMUSG00000025757,Hspa4l,
ENSMUSG00000044042,Fmn1,
ENSMUSG00000044042,Fmn1,Q05860
ENSMUSG00000023186,Vwa5a,Q99KC8
ENSMUSG00000023186,Vwa5a,
ENSMUSG00000023186,Vwa5a,
ENSMUSG00000036639,Nudt1,
ENSMUSG00000044042,Fmn1,Q05860
ENSMUSG00000046691,Chtf8,P0CG15
ENSMUSG00000046691,Chtf8,P0CG15
ENSMUSG00000046691,Chtf8,
ENSMUSG00000046691,Chtf8,
ENSMUSG00000036639,Nudt1,P53368
ENSMUSG00000041438,Utp4,
ENSMUSG00000029992,Gfpt1,P47856
ENSMUSG00000036639,Nudt1,P53368
ENSMUSG00000036639,Nudt1,P53368
ENSMUSG00000029992,Gfpt1,
ENSMUSG00000036639,Nudt1,P53368
ENSMUSG00000075467,Dnlz,Q9D113
ENSMUSG00000036639,Nudt1,
ENSMUSG00000029992,Gfpt1,P47856
ENSMUSG00000025757,Hspa4l,P48722
ENSMUSG00000025757,Hspa4l,
ENSMUSG00000025757,Hspa4l,P48722
ENSMUSG00000014402,Tsg101,Q61187
ENSMUSG00000014402,Tsg101,
ENSMUSG00000014402,Tsg101,
ENSMUSG00000014402,Tsg101,
ENSMUSG00000029560,Snx8,
ENSMUSG00000014402,Tsg101,
ENSMUSG00000014402,Tsg101,
ENSMUSG00000057322,Rpl38,Q9JJI8
ENSMUSG00000057322,Rpl38,Q9JJI8
ENSMUSG00000041438,Utp4,Q8R2N2
ENSMUSG00000057322,Rpl38,Q9JJI8
ENSMUSG00000057322,Rpl38,Q9JJI8
ENSMUSG00000041642,Kif21b,
ENSMUSG00000041642,Kif21b,
ENSMUSG00000041642,Kif21b,
ENSMUSG00000031839,Hsbp1,Q9CQZ1
ENSMUSG00000031839,Hsbp1,Q9CQZ1
ENSMUSG00000027281,Slx4ip,Q9D7Y9
ENSMUSG00000043262,Uevld,Q3U1V6
ENSMUSG00000027281,Slx4ip,
ENSMUSG00000043262,Uevld,Q3U1V6
ENSMUSG00000043262,Uevld,
ENSMUSG00000043262,Uevld,
ENSMUSG00000074064,Mlycd,Q99J39
ENSMUSG00000029560,Snx8,
ENSMUSG00000027281,Slx4ip,Q9D7Y9
ENSMUSG00000027281,Slx4ip,Q9D7Y9
ENSMUSG00000029560,Snx8,Q8CFD4
ENSMUSG00000029560,Snx8,
ENSMUSG00000074063,Osgin1,
ENSMUSG00000029560,Snx8,
ENSMUSG00000029560,Snx8,
ENSMUSG00000049516,Spty2d1,Q68FG3
ENSMUSG00000074063,Osgin1,Q8VC10
ENSMUSG00000028760,Eif4g3,
ENSMUSG00000074063,Osgin1,
ENSMUSG00000074063,Osgin1,
ENSMUSG00000028760,Eif4g3,
ENSMUSG00000010307,Tmem86a,Q9D8N3
ENSMUSG00000028760,Eif4g3,
ENSMUSG00000027276,Jag1,Q9QXX0
ENSMUSG00000028760,Eif4g3,
ENSMUSG00000028760,Eif4g3,
ENSMUSG00000028760,Eif4g3,
ENSMUSG00000028760,Eif4g3,
ENSMUSG00000062098,Btbd3,P58545
ENSMUSG00000056076,Eif3b,Q8JZQ9
ENSMUSG00000062098,Btbd3,
ENSMUSG00000056076,Eif3b,
ENSMUSG00000025758,Plk4,Q64702
ENSMUSG00000015474,Ppt2,O35448
ENSMUSG00000015474,Ppt2,O35448
ENSMUSG00000026176,Ctdsp1,P58466
ENSMUSG00000025758,Plk4,
ENSMUSG00000026176,Ctdsp1,
ENSMUSG00000025758,Plk4,Q64702
ENSMUSG00000015474,Ppt2,O35448
ENSMUSG00000030854,Ptpn5,P54830
ENSMUSG00000025758,Plk4,
ENSMUSG00000025758,Plk4,
ENSMUSG00000015474,Ppt2,O35448
ENSMUSG00000025758,Plk4,
ENSMUSG00000015474,Ppt2,O35448
ENSMUSG00000015474,Ppt2,O35448
ENSMUSG00000015474,Ppt2,
ENSMUSG00000015474,Ppt2,
ENSMUSG00000015474,Ppt2,
ENSMUSG00000015474,Ppt2,
ENSMUSG00000030854,Ptpn5,P54830
ENSMUSG00000029570,Lfng,O09010
ENSMUSG00000015476,Prrt1,O35449
ENSMUSG00000033739,Fkbpl,O35450
ENSMUSG00000033739,Fkbpl,
ENSMUSG00000039092,Sptlc3,Q8BG54
ENSMUSG00000025759,Mfsd8,Q8BH31
ENSMUSG00000025759,Mfsd8,
ENSMUSG00000039092,Sptlc3,Q8BG54
ENSMUSG00000031077,Fadd,Q61160
ENSMUSG00000025759,Mfsd8,
ENSMUSG00000025759,Mfsd8,
ENSMUSG00000025759,Mfsd8,
ENSMUSG00000031835,Mbtps1,Q9WTZ2
ENSMUSG00000031835,Mbtps1,Q9WTZ2
ENSMUSG00000031827,Cotl1,Q9CQI6
ENSMUSG00000031827,Cotl1,
ENSMUSG00000036565,Ttyh3,Q6P5F7
ENSMUSG00000036565,Ttyh3,Q6P5F7
ENSMUSG00000036565,Ttyh3,
ENSMUSG00000026435,Slc45a3,Q8K0H7
ENSMUSG00000026435,Slc45a3,Q8K0H7
ENSMUSG00000026435,Slc45a3,
ENSMUSG00000030022,Adamts9,
ENSMUSG00000030022,Adamts9,
ENSMUSG00000015461,Atf6b,
ENSMUSG00000026436,Elk4,P41158
ENSMUSG00000015461,Atf6b,
ENSMUSG00000015461,Atf6b,
ENSMUSG00000026436,Elk4,P41158
ENSMUSG00000015461,Atf6b,
ENSMUSG00000026436,Elk4,
ENSMUSG00000026436,Elk4,
ENSMUSG00000038775,Vill,
ENSMUSG00000036281,Snapc4,
ENSMUSG00000038775,Vill,
ENSMUSG00000008892,Vdac3,Q60931
ENSMUSG00000038775,Vill,
ENSMUSG00000038775,Vill,Q91YD6
ENSMUSG00000038775,Vill,
ENSMUSG00000038775,Vill,
ENSMUSG00000036281,Snapc4,
ENSMUSG00000039985,Sinhcaf,Q8C8M1
ENSMUSG00000039985,Sinhcaf,
ENSMUSG00000039985,Sinhcaf,Q8C8M1
ENSMUSG00000039985,Sinhcaf,Q8C8M1
ENSMUSG00000039985,Sinhcaf,Q8C8M1
ENSMUSG00000031565,Fgfr1,
ENSMUSG00000036281,Snapc4,Q8BP86
ENSMUSG00000039985,Sinhcaf,
ENSMUSG00000039985,Sinhcaf,
ENSMUSG00000039985,Sinhcaf,
ENSMUSG00000039985,Sinhcaf,
ENSMUSG00000039985,Sinhcaf,
ENSMUSG00000028759,Hp1bp3,
ENSMUSG00000028759,Hp1bp3,
ENSMUSG00000028759,Hp1bp3,
ENSMUSG00000010660,Plcd1,
ENSMUSG00000020821,Kif1c,
ENSMUSG00000010660,Plcd1,Q8R3B1
ENSMUSG00000010660,Plcd1,
ENSMUSG00000023087,Noct,O35710
ENSMUSG00000023087,Noct,O35710
ENSMUSG00000023087,Noct,
ENSMUSG00000028759,Hp1bp3,Q3TEA8
ENSMUSG00000036555,Iqce,Q6PCQ0
ENSMUSG00000030313,Dennd5b,A2RSQ0
ENSMUSG00000028759,Hp1bp3,Q3TEA8
ENSMUSG00000028759,Hp1bp3,
ENSMUSG00000028759,Hp1bp3,
ENSMUSG00000028759,Hp1bp3,
ENSMUSG00000028759,Hp1bp3,Q3TEA8
ENSMUSG00000030313,Dennd5b,
ENSMUSG00000030313,Dennd5b,
ENSMUSG00000028759,Hp1bp3,
ENSMUSG00000035778,Ggta1,
ENSMUSG00000028759,Hp1bp3,
ENSMUSG00000036555,Iqce,Q6PCQ0
ENSMUSG00000035778,Ggta1,P23336
ENSMUSG00000039958,Etfbkmt,
ENSMUSG00000036555,Iqce,
ENSMUSG00000035778,Ggta1,
ENSMUSG00000035778,Ggta1,
ENSMUSG00000035778,Ggta1,
ENSMUSG00000059149,Mfsd4a,Q6PDC8
ENSMUSG00000036555,Iqce,
ENSMUSG00000036555,Iqce,
ENSMUSG00000035778,Ggta1,
ENSMUSG00000033327,Tnxb,
ENSMUSG00000035778,Ggta1,P23336
ENSMUSG00000059149,Mfsd4a,Q6PDC8
ENSMUSG00000059149,Mfsd4a,
ENSMUSG00000039958,Etfbkmt,Q80ZM3
ENSMUSG00000059149,Mfsd4a,Q6PDC8
ENSMUSG00000033327,Tnxb,
ENSMUSG00000033327,Tnxb,
ENSMUSG00000059149,Mfsd4a,
ENSMUSG00000045349,Sh2d5,Q8JZW5
ENSMUSG00000033327,Tnxb,
ENSMUSG00000059149,Mfsd4a,Q6PDC8
ENSMUSG00000045349,Sh2d5,
ENSMUSG00000039958,Etfbkmt,Q80ZM3
ENSMUSG00000059149,Mfsd4a,Q6PDC8
ENSMUSG00000039958,Etfbkmt,
ENSMUSG00000059149,Mfsd4a,
ENSMUSG00000059149,Mfsd4a,
ENSMUSG00000039958,Etfbkmt,
ENSMUSG00000039958,Etfbkmt,
ENSMUSG00000031075,Ano1,Q8BHY3
ENSMUSG00000045349,Sh2d5,Q8JZW5
ENSMUSG00000059149,Mfsd4a,
ENSMUSG00000039958,Etfbkmt,
ENSMUSG00000031075,Ano1,Q8BHY3
ENSMUSG00000039958,Etfbkmt,
ENSMUSG00000039958,Etfbkmt,Q80ZM3
ENSMUSG00000031075,Ano1,
ENSMUSG00000031075,Ano1,Q8BHY3
ENSMUSG00000030031,Kbtbd8,
ENSMUSG00000031075,Ano1,
ENSMUSG00000031075,Ano1,
ENSMUSG00000031075,Ano1,
ENSMUSG00000030031,Kbtbd8,Q3UQV5
ENSMUSG00000020821,Kif1c,O35071
ENSMUSG00000030031,Kbtbd8,Q3UQV5
ENSMUSG00000020821,Kif1c,O35071
ENSMUSG00000042066,Tmcc2,Q80W04
ENSMUSG00000020821,Kif1c,
ENSMUSG00000042066,Tmcc2,
ENSMUSG00000010651,Acaa1b,Q8VCH0
ENSMUSG00000020821,Kif1c,O35071
ENSMUSG00000042066,Tmcc2,
ENSMUSG00000042066,Tmcc2,
ENSMUSG00000039033,Tasp1,Q8R1G1
ENSMUSG00000028757,Ddost,O54734
ENSMUSG00000039033,Tasp1,Q8R1G1
ENSMUSG00000039033,Tasp1,
ENSMUSG00000028756,Pink1,
